Period,Level,Region,ICB,Org Code,Org Name,Metric,Type,Value
01/07/2025,ICB,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Surrey Heartlands ICB,G&A occupancy rate adjusted for covid void beds,Type 1,1537
01/07/2025,ICB,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Sussex ICB,G&A occupancy rate adjusted for covid void beds,Type 1,2484
01/07/2025,ICB,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",QOX,"Bath and North East Somerset, Swindon and Wiltshire ICB",G&A occupancy rate adjusted for covid void beds,Type 1,1461
01/07/2025,ICB,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",QUY,"Bristol, North Somerset and South Gloucestershire ICB",G&A occupancy rate adjusted for covid void beds,Type 1,1844
01/07/2025,ICB,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Cornwall and the Isles of Scilly ICB,G&A occupancy rate adjusted for covid void beds,Type 1,623
01/07/2025,ICB,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,QJK,Devon ICB,G&A occupancy rate adjusted for covid void beds,Type 1,2463
01/07/2025,ICB,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,QVV,Dorset ICB,G&A occupancy rate adjusted for covid void beds,Type 1,1400
01/07/2025,ICB,SOUTH WEST,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Gloucestershire ICB,G&A occupancy rate adjusted for covid void beds,Type 1,854
01/07/2025,ICB,SOUTH WEST,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Somerset ICB,G&A occupancy rate adjusted for covid void beds,Type 1,959
01/07/2025,National,[z],[z],ENG,England,G&A occupancy rate adjusted for covid void beds,All Type,0.922
01/07/2025,Region,EAST OF ENGLAND,[z],Y61,East of England,G&A occupancy rate adjusted for covid void beds,All Type,0.928
01/07/2025,Region,LONDON,[z],Y56,London,G&A occupancy rate adjusted for covid void beds,All Type,0.92
01/07/2025,Region,MIDLANDS,[z],Y60,Midlands,G&A occupancy rate adjusted for covid void beds,All Type,0.931
01/07/2025,Region,NORTH EAST AND YORKSHIRE,[z],Y63,North East and Yorkshire,G&A occupancy rate adjusted for covid void beds,All Type,0.901
01/07/2025,Region,NORTH WEST,[z],Y62,North West,G&A occupancy rate adjusted for covid void beds,All Type,0.923
01/07/2025,Region,SOUTH EAST,[z],Y59,South East,G&A occupancy rate adjusted for covid void beds,All Type,0.93
01/07/2025,Region,SOUTH WEST,[z],Y58,South West,G&A occupancy rate adjusted for covid void beds,All Type,0.923
01/07/2025,ICB,EAST OF ENGLAND,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",QHG,"Bedfordshire, Luton and Milton Keynes ICB",G&A occupancy rate adjusted for covid void beds,All Type,1529
01/07/2025,ICB,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Cambridgeshire and Peterborough ICB,G&A occupancy rate adjusted for covid void beds,All Type,2171
01/07/2025,ICB,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Hertfordshire and West Essex ICB,G&A occupancy rate adjusted for covid void beds,All Type,1639
01/07/2025,ICB,EAST OF ENGLAND,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Mid and South Essex ICB,G&A occupancy rate adjusted for covid void beds,All Type,1710
01/07/2025,ICB,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Norfolk and Waveney ICB,G&A occupancy rate adjusted for covid void beds,All Type,1815
01/07/2025,ICB,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Suffolk and North East Essex ICB,G&A occupancy rate adjusted for covid void beds,All Type,1645
01/07/2025,ICB,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,North Central London ICB,G&A occupancy rate adjusted for covid void beds,All Type,2856
01/07/2025,ICB,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,North East London ICB,G&A occupancy rate adjusted for covid void beds,All Type,2827
01/07/2025,ICB,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,North West London ICB,G&A occupancy rate adjusted for covid void beds,All Type,3104
01/07/2025,ICB,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,South East London ICB,G&A occupancy rate adjusted for covid void beds,All Type,3488
01/07/2025,ICB,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,South West London ICB,G&A occupancy rate adjusted for covid void beds,All Type,2399
01/07/2025,ICB,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Birmingham and Solihull ICB,G&A occupancy rate adjusted for covid void beds,All Type,2832
01/07/2025,ICB,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Black Country ICB,G&A occupancy rate adjusted for covid void beds,All Type,2548
01/07/2025,ICB,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Coventry and Warwickshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,1752
01/07/2025,ICB,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Derby and Derbyshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,1942
01/07/2025,ICB,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Herefordshire and Worcestershire ICB,G&A occupancy rate adjusted for covid void beds,All Type,1157
01/07/2025,ICB,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",QK1,"Leicester, Leicestershire and Rutland ICB",G&A occupancy rate adjusted for covid void beds,All Type,1720
01/07/2025,ICB,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Lincolnshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,974
01/07/2025,ICB,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Northamptonshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,1208
01/07/2025,ICB,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Nottingham and Nottinghamshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,2338
01/07/2025,ICB,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",QOC,"Shropshire, Telford and Wrekin ICB",G&A occupancy rate adjusted for covid void beds,All Type,931
01/07/2025,ICB,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Staffordshire and Stoke on Trent ICB,G&A occupancy rate adjusted for covid void beds,All Type,1388
01/07/2025,ICB,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Humber and North Yorkshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,2881
01/07/2025,ICB,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,North East and North Cumbria STP,G&A occupancy rate adjusted for covid void beds,All Type,6579
01/07/2025,ICB,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,South Yorkshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,3203
01/07/2025,ICB,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,West Yorkshire ICB,G&A occupancy rate adjusted for covid void beds,All Type,4401
01/07/2025,ICB,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Cheshire and Merseyside ICB,G&A occupancy rate adjusted for covid void beds,All Type,5838
01/07/2025,ICB,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Greater Manchester ICB,G&A occupancy rate adjusted for covid void beds,All Type,5894
01/07/2025,ICB,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Lancashire and South Cumbria ICB,G&A occupancy rate adjusted for covid void beds,All Type,2899
01/07/2025,ICB,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",G&A occupancy rate adjusted for covid void beds,All Type,1988
01/07/2025,ICB,SOUTH EAST,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Frimley ICB,G&A occupancy rate adjusted for covid void beds,All Type,1208
01/07/2025,ICB,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Hampshire and Isle of Wight ICB,G&A occupancy rate adjusted for covid void beds,All Type,3176
01/07/2025,ICB,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Kent and Medway ICB,G&A occupancy rate adjusted for covid void beds,All Type,2809
01/07/2025,ICB,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Surrey Heartlands ICB,G&A occupancy rate adjusted for covid void beds,All Type,1537
01/07/2025,ICB,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Sussex ICB,G&A occupancy rate adjusted for covid void beds,All Type,2484
01/07/2025,ICB,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",QOX,"Bath and North East Somerset, Swindon and Wiltshire ICB",G&A occupancy rate adjusted for covid void beds,All Type,1461
01/07/2025,ICB,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",QUY,"Bristol, North Somerset and South Gloucestershire ICB",G&A occupancy rate adjusted for covid void beds,All Type,1844
01/07/2025,ICB,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Cornwall and the Isles of Scilly ICB,G&A occupancy rate adjusted for covid void beds,All Type,623
01/07/2025,ICB,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,QJK,Devon ICB,G&A occupancy rate adjusted for covid void beds,All Type,2463
01/07/2025,ICB,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,QVV,Dorset ICB,G&A occupancy rate adjusted for covid void beds,All Type,1400
01/07/2025,ICB,SOUTH WEST,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Gloucestershire ICB,G&A occupancy rate adjusted for covid void beds,All Type,854
01/07/2025,ICB,SOUTH WEST,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Somerset ICB,G&A occupancy rate adjusted for covid void beds,All Type,959
01/07/2025,Provider,EAST OF ENGLAND,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",RC9,Bedfordshire Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.937
01/07/2025,Provider,EAST OF ENGLAND,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",RD8,Milton Keynes University Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.868
01/07/2025,Provider,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGM,Royal Papworth Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.925
01/07/2025,Provider,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGN,North West Anglia NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.944
01/07/2025,Provider,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGT,Cambridge University Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.903
01/07/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RQW,The Princess Alexandra Hospital NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.972
01/07/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWG,West Hertfordshire Teaching Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.886
01/07/2025,Provider,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,RWH,East and North Hertfordshire NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.855
01/07/2025,Provider,EAST OF ENGLAND,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,RAJ,Mid and South Essex NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.946
01/07/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",G&A occupancy rate adjusted for covid void beds,Type 1,0.948
01/07/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RGP,James Paget University Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.945
01/07/2025,Provider,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.961
01/07/2025,Provider,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RDE,East Suffolk and North Essex NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.93
01/07/2025,Provider,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,RGR,West Suffolk NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.921
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAL,Royal Free London NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.958
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RAN,Royal National Orthopaedic Hospital NHS Trust,G&A occupancy rate adjusted for covid void beds,Other,0.827
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RKE,Whittington Health NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.976
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.829
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RP6,Moorfields Eye Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.374
01/07/2025,Provider,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,RRV,University College London Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.854
01/07/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,R1H,Barts Health NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.882
01/07/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",G&A occupancy rate adjusted for covid void beds,Type 1,0.906
01/07/2025,Provider,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,RQX,Homerton Healthcare NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.901
01/07/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,R1K,London North West University Healthcare NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.943
01/07/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAS,The Hillingdon Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.934
01/07/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.913
01/07/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RYJ,Imperial College Healthcare NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.953
01/07/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ1,Guy's and St Thomas' NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.846
01/07/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ2,Lewisham and Greenwich NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.974
01/07/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJZ,King's College Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.978
01/07/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RAX,Kingston Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.916
01/07/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ6,Croydon Health Services NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.977
01/07/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ7,St George's University Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.921
01/07/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RPY,The Royal Marsden NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.814
01/07/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RVR,Epsom and St Helier University Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.93
01/07/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RQ3,Birmingham Women's and Children's NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.713
01/07/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.788
01/07/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRK,University Hospitals Birmingham NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.972
01/07/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RBK,Walsall Healthcare NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.934
01/07/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RL4,The Royal Wolverhampton NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.939
01/07/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RNA,The Dudley Group NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.955
01/07/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RXK,Sandwell and West Birmingham Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.901
01/07/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RJC,South Warwickshire NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.947
01/07/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RKB,University Hospitals Coventry and Warwickshire NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.973
01/07/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RLT,George Eliot Hospital NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.977
01/07/2025,Provider,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RFS,Chesterfield Royal Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.944
01/07/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.955
01/07/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RLQ,Wye Valley NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.989
01/07/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RWP,Worcestershire Acute Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.929
01/07/2025,Provider,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RWE,University Hospitals of Leicester NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.882
01/07/2025,Provider,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RWD,United Lincolnshire Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.911
01/07/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,Kettering General Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.97
01/07/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,Northampton General Hospital NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.952
01/07/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RK5,Sherwood Forest Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.955
01/07/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RX1,Nottingham University Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.904
01/07/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Other,0.752
01/07/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RXW,The Shrewsbury and Telford Hospital NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.943
01/07/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RJE,University Hospitals of North Midlands NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.903
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.92
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCD,Harrogate and District NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.829
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.903
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,Hull University Teaching Hospitals NHS Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.912
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R0B,South Tyneside and Sunderland NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.841
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RNN,North Cumbria Integrated Care NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.884
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RR7,Gateshead Health NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.935
01/07/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,G&A occupancy rate adjusted for covid void beds,Type 1,0.875
