Period,Level,Region,ICB,Org Code,Org Name,Metric,Type,Value
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RYJ,Imperial College Healthcare NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ1,Guy's and St Thomas' NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJ2,Lewisham and Greenwich NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,RJZ,King's College Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RAX,Kingston Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ6,Croydon Health Services NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RJ7,St George's University Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RPY,The Royal Marsden NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,RVR,Epsom and St Helier University Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,RRK,University Hospitals Birmingham NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RBK,Walsall Healthcare NHS Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RL4,The Royal Wolverhampton NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RNA,The Dudley Group NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RXK,Sandwell and West Birmingham Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RJC,South Warwickshire NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,RLT,George Eliot Hospital NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RLQ,Wye Valley NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,RWP,Worcestershire Acute Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RWE,University Hospitals of Leicester NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,RWD,United Lincolnshire Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,Kettering General Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,Northampton General Hospital NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RX1,Nottingham University Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",RXW,The Shrewsbury and Telford Hospital NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,RJE,University Hospitals of North Midlands NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCD,Harrogate and District NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,Hull University Teaching Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,R0B,South Tyneside and Sunderland NHS Foundation Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RNN,North Cumbria Integrated Care NHS Foundation Trust,Adult G&A covid void beds,Type 1,3
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RR7,Gateshead Health NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTF,Northumbria Healthcare NHS Foundation Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RTR,South Tees Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RVW,North Tees and Hartlepool NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,RXP,County Durham and Darlington NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RCU,Sheffield Children's NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFF,Barnsley Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RFR,The Rotherham NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RCF,Airedale NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RR8,Leeds Teaching Hospitals NHS Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RWY,Calderdale and Huddersfield NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH EAST AND YORKSHIRE,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXF,Mid Yorkshire Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBS,Alder Hey Children's NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REM,Liverpool University Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,REP,Liverpool Women's NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RET,The Walton Centre NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RJN,East Cheshire NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RJR,Countess of Chester Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,R0A,Manchester University NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RBV,The Christie NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RM3,Northern Care Alliance NHS Ft,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMC,Bolton NHS Foundation Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RWJ,Stockport NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,NORTH WEST,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RXR,East Lancashire Hospitals NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RHW,Royal Berkshire NHS Foundation Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RTH,Oxford University Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RXQ,Buckinghamshire Healthcare NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS FRIMLEY INTEGRATED CARE BOARD,RDU,Frimley Health NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,R1F,Isle of Wight NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHM,University Hospital Southampton NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHU,Portsmouth Hospitals University National Health Service Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RN5,Hampshire Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RN7,Dartford and Gravesham NHS Trust,Adult G&A covid void beds,Type 1,2
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RPA,Medway NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RVV,East Kent Hospitals University NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,RWF,Maidstone and Tunbridge Wells NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,RA2,Royal Surrey County Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RTP,Surrey and Sussex Healthcare NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RPC,Queen Victoria Hospital NHS Foundation Trust,Adult G&A covid void beds,Other,0
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RXC,East Sussex Healthcare NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH EAST,NHS SUSSEX INTEGRATED CARE BOARD,RYR,University Hospitals Sussex NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RD1,Royal United Hospitals Bath NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RN3,Great Western Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RNZ,Salisbury NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RVJ,North Bristol NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,REF,Royal Cornwall Hospitals NHS Trust,Adult G&A covid void beds,Type 1,1
01/01/2025,Provider,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,RA9,Torbay and South Devon NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS DEVON INTEGRATED CARE BOARD,RH8,Royal Devon University Healthcare NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,RK9,University Hospitals Plymouth NHS Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,R0D,University Hospitals Dorset NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS DORSET INTEGRATED CARE BOARD,RBD,Dorset County Hospital NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,RTE,Gloucestershire Hospitals NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,Provider,SOUTH WEST,NHS SOMERSET INTEGRATED CARE BOARD,RH5,Somerset NHS Foundation Trust,Adult G&A covid void beds,Type 1,0
01/01/2025,National,[z],[z],ENG,England,Adult G&A beds occupied,Type 1,92008
01/01/2025,Region,EAST OF ENGLAND,[z],Y61,East of England,Adult G&A beds occupied,Type 1,9931
01/01/2025,Region,LONDON,[z],Y56,London,Adult G&A beds occupied,Type 1,13189
01/01/2025,Region,MIDLANDS,[z],Y60,Midlands,Adult G&A beds occupied,Type 1,17532
01/01/2025,Region,NORTH EAST AND YORKSHIRE,[z],Y63,North East and Yorkshire,Adult G&A beds occupied,Type 1,16197
01/01/2025,Region,NORTH WEST,[z],Y62,North West,Adult G&A beds occupied,Type 1,13276
01/01/2025,Region,SOUTH EAST,[z],Y59,South East,Adult G&A beds occupied,Type 1,12621
01/01/2025,Region,SOUTH WEST,[z],Y58,South West,Adult G&A beds occupied,Type 1,9262
01/01/2025,ICB,EAST OF ENGLAND,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult G&A beds occupied,Type 1,1439
01/01/2025,ICB,EAST OF ENGLAND,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Cambridgeshire and Peterborough ICB,Adult G&A beds occupied,Type 1,1864
01/01/2025,ICB,EAST OF ENGLAND,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Hertfordshire and West Essex ICB,Adult G&A beds occupied,Type 1,1508
01/01/2025,ICB,EAST OF ENGLAND,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Mid and South Essex ICB,Adult G&A beds occupied,Type 1,1660
01/01/2025,ICB,EAST OF ENGLAND,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Norfolk and Waveney ICB,Adult G&A beds occupied,Type 1,1836
01/01/2025,ICB,EAST OF ENGLAND,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Suffolk and North East Essex ICB,Adult G&A beds occupied,Type 1,1625
01/01/2025,ICB,LONDON,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,North Central London ICB,Adult G&A beds occupied,Type 1,2237
01/01/2025,ICB,LONDON,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,North East London ICB,Adult G&A beds occupied,Type 1,2511
01/01/2025,ICB,LONDON,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,North West London ICB,Adult G&A beds occupied,Type 1,3060
01/01/2025,ICB,LONDON,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,South East London ICB,Adult G&A beds occupied,Type 1,3259
01/01/2025,ICB,LONDON,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,South West London ICB,Adult G&A beds occupied,Type 1,2122
01/01/2025,ICB,MIDLANDS,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Birmingham and Solihull ICB,Adult G&A beds occupied,Type 1,2381
01/01/2025,ICB,MIDLANDS,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Black Country ICB,Adult G&A beds occupied,Type 1,2431
01/01/2025,ICB,MIDLANDS,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Coventry and Warwickshire ICB,Adult G&A beds occupied,Type 1,1806
01/01/2025,ICB,MIDLANDS,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Derby and Derbyshire ICB,Adult G&A beds occupied,Type 1,1889
01/01/2025,ICB,MIDLANDS,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Herefordshire and Worcestershire ICB,Adult G&A beds occupied,Type 1,1130
01/01/2025,ICB,MIDLANDS,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",QK1,"Leicester, Leicestershire and Rutland ICB",Adult G&A beds occupied,Type 1,1539
01/01/2025,ICB,MIDLANDS,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Lincolnshire ICB,Adult G&A beds occupied,Type 1,958
01/01/2025,ICB,MIDLANDS,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Northamptonshire ICB,Adult G&A beds occupied,Type 1,1175
01/01/2025,ICB,MIDLANDS,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Nottingham and Nottinghamshire ICB,Adult G&A beds occupied,Type 1,2210
01/01/2025,ICB,MIDLANDS,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",QOC,"Shropshire, Telford and Wrekin ICB",Adult G&A beds occupied,Type 1,763
01/01/2025,ICB,MIDLANDS,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Staffordshire and Stoke on Trent ICB,Adult G&A beds occupied,Type 1,1250
01/01/2025,ICB,NORTH EAST AND YORKSHIRE,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Humber and North Yorkshire ICB,Adult G&A beds occupied,Type 1,2748
